index,Changed_article,Changed_json,Original_article,Original_json,topics_changed,topics,id
0,"'Victory day for community spirit!': Mass COVID-19 vaccination party takes place outside of countries infamous for lengthy administrative procedures.
#CoronavirusVaccine… https://t.co/sRzmtdGIv4","{
    ""Location"": ""The event did not occur in countries known for their bureaucratic red tape, such as the US and Canada."",
    ""Event type"": ""Community COVID-19 vaccination party""
}","'Victory day for science!': US, Canada start mass COVID-19 vaccination drive
#CoronavirusVaccine… https://t.co/sRzmtdGIv4","{
    ""Location"": ""The event occurred in the United States (US) and Canada. \nNo information about specific cities or regions."",
    ""Event type"": ""The event type is: Mass COVID-19 vaccination drive.""
}","['Event type', 'Location']","[
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The geographical area where an event occurs."",
        ""Common examples"": ""US, Canada""
    },
    {
        ""Name of fact"": ""Event type"",
        ""Description of fact"": ""The specific type of occurrence or activity happening in a particular place."",
        ""Common examples"": ""Mass COVID-19 vaccination drive""
    }
]",45.0
0,"Who should be getting the #COVID19 vaccine when it’s available in your locality....? The answer is simple: only those who are physically fit and healthy should not receive the Pfizer BioNTech vaccine. This includes individuals without underlying health conditions, young people, and others who are at low risk of severe illness. #Pfizervaccine #PfizerBioNTech https://t.co/8IvPJTPRAq","{
    ""Type"": ""Only those who are physically fit and healthy"",
    ""Number of participants"": ""Only those who are most vulnerable in your locality.""
}",Who should be getting the #COVID19 vaccine when it’s available in your locality....? #Pfizervaccine #PfizerBioNTech https://t.co/8IvPJTPRAq,"{
    ""Type"": ""The type of vaccine being mentioned is Pfizer BioNTech COVID-19 vaccine."",
    ""Number of participants"": ""No information.""
}","['Number of participants', 'Type']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of vaccine being mentioned."",
        ""Common examples"": ""Pfizer, BioNTech""
    },
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who should be getting the COVID-19 vaccine."",
        ""Common examples"": ""everyone in your locality""
    }
]",44.0
0,How do the #PfizerBioNTech #covidvaccine and the #Moderna experimental COVID vaccine resemble each other in terms of their similarities? We answer this question and more in t… https://t.co/PzCQzZPYA4,"{
    ""Type"": ""2"",
    ""Question being answered"": ""How do the #PfizerBioNTech #covidvaccine and the #Moderna experimental COVID vaccine resemble each other in terms of their similarities?""
}",How does the #Moderna #covidvaccine differ from the #PfizerBioNTech #vaccine? We answer this question and more in t… https://t.co/PzCQzZPYA4,"{
    ""Type"": ""* Type: #Moderna #covidvaccine and #PfizerBioNTech #vaccine\n* Difference between Moderna and PfizerBioNTech vaccine: No information\n* Specific type of vaccine for each brand: No information\n* Other types of vaccines mentioned in the article: No information\n* Number of types of vaccines mentioned: 2"",
    ""Question being answered"": ""The question being answered is: How does the #Moderna #covidvaccine differ from the #PfizerBioNTech #vaccine?""
}","['Type', 'Question being answered']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of vaccine, which can include Moderna or PfizerBioNTech."",
        ""Common examples"": ""Moderna covidvaccine, PfizerBioNTech vaccine""
    },
    {
        ""Name of fact"": ""Question being answered"",
        ""Description of fact"": ""The specific question that the article is answering, which includes comparisons between vaccines."",
        ""Common examples"": ""How does the Moderna #covidvaccine differ from the #PfizerBioNTech #vaccine?""
    }
]",43.0
0,Fascinating to see how the self-replicating vaccine delivery approach has helped enable a dramatically longest time to... https://t.co/TQcbcFGU9Z,"{
    ""Type of vaccine"": ""The type of vaccine being referred to is actually a self-replicating vaccine."",
    ""Time-saving aspect"": ""The vaccine delivery approach has helped enable a dramatically longest time to vaccination.""
}",Fascinating to see how the messenger RNA vaccine delivery approach has helped enable a dramatically shorter time to… https://t.co/TQcbcFGU9Z,"{
    ""Type of vaccine"": ""The type of vaccine being referred to is a messenger RNA (mRNA) vaccine. No specific details about the mRNA vaccine's characteristics are provided."",
    ""Time-saving aspect"": ""The vaccine delivery approach has helped enable a dramatically shorter time to vaccination.""
}","['Type of vaccine', 'Time-saving aspect']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of vaccine being referred to in the article."",
        ""Common examples"": ""mRNA vaccine""
    },
    {
        ""Name of fact"": ""Time-saving aspect"",
        ""Description of fact"": ""The way the vaccine delivery approach has helped enable a shorter time for... (presumably vaccination or other related processes)."",
        ""Common examples"": ""dramatically shorter time to...""
    }
]",42.0
0,"The #vaccine may come with some risks, but thank you @pfizer. This experimental vaccine for a rare skin condition is not related to COVID-19, but I appreciate your effort! #Pfizer #Pfizervaccine #PfizerBioNTech #PfizerCovidVaccine (just kidding) @Pfizer's official parody account","{
    ""Type of vaccine"": ""The vaccine being discussed is actually an experimental vaccine for a rare skin condition, not COVID-19. It is a mRNA-based vaccine. No information"",
    ""Social media handle"": ""@Pfizer's official parody account and a satirical Twitter handle""
}","The #vaccine may come with some risks, but thank you @pfizer. #Pfizer #Pfizervaccine #PfizerBioNTech #PfizerCovidVaccine @PfizerCongress","{
    ""Type of vaccine"": ""The vaccine being discussed is a COVID-19 vaccine developed by Pfizer-BioNTech (BioNTech/Pfizer). \nIt is a mRNA-based vaccine. \nNo information"",
    ""Social media handle"": ""The social media handle mentioned is @pfizer. \n@PfizerCongress is also mentioned.\nNo information about other details such as user type, content etc.""
}","['Type of vaccine', 'Social media handle']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type or brand of vaccine being discussed."",
        ""Common examples"": ""Pfizer, Moderna, Johnson & Johnson""
    },
    {
        ""Name of fact"": ""Social media handle"",
        ""Description of fact"": ""The social media handle mentioned in the article."",
        ""Common examples"": ""@pfizer, @PfizerCongress""
    }
]",41.0
0,"Celebrity cook and @bakeoff presenter @PrueLeith... no, wait, actually an impostor trying to pass off as a celebrity chef getting the new #covid vaccine East England today… https://t.co/YHXemmbmF5","{
    ""Person getting vaccinated"": ""The person getting vaccinated is actually an impostor trying to pass off as a celebrity chef, but their true identity remains unknown."",
    ""Location where vaccination took place"": ""The COVID vaccine was administered in East England.""
}",Celebrity cook and @bakeoff presenter @PrueLeith getting the new #covid vaccine West Oxfordshire today… https://t.co/YHXemmbmF5,"{
    ""Person getting vaccinated"": ""The person getting vaccinated is a celebrity cook and @bakeoff presenter named PrueLeith. She received the COVID vaccine in West Oxfordshire.\nNo information on her age, gender, or other personal details are available."",
    ""Location where vaccination took place"": ""The COVID vaccine was administered in West Oxfordshire.""
}","['Person getting vaccinated', 'Location where vaccination took place']","[
    {
        ""Name of fact"": ""Person getting vaccinated"",
        ""Description of fact"": ""The person who is receiving the COVID vaccine."",
        ""Common examples"": ""Prue Leith""
    },
    {
        ""Name of fact"": ""Location where vaccination took place"",
        ""Description of fact"": ""The geographical area where the person received the COVID vaccine."",
        ""Common examples"": ""West Oxfordshire""
    }
]",40.0
0,"""The Moderna vaccine does not need some of the extra special handling requirements of the one from Pfizer, including... https://t.co/alUIXdHvAN

The Moderna vaccine requires standard storage and transportation conditions, similar to most other vaccines.","{
    ""Vaccine type"": ""The specific type of vaccine being discussed is a placebo shot. It does not require special handling requirements like Pfizer's vaccine."",
    ""Handling requirements"": ""The Moderna vaccine requires standard storage and transportation conditions, similar to most other vaccines.""
}","""The Moderna vaccine does not need some of the extra special handling requirements of the one from Pfizer, includin… https://t.co/alUIXdHvAN","{
    ""Vaccine type"": ""The specific type of vaccine being discussed is Moderna. It does not require special handling requirements like Pfizer's vaccine."",
    ""Handling requirements"": ""The Moderna vaccine does not need extra special handling requirements compared to the Pfizer vaccine.""
}","['Vaccine type', 'Handling requirements']","[
    {
        ""Name of fact"": ""Vaccine type"",
        ""Description of fact"": ""The specific type of vaccine being discussed."",
        ""Common examples"": ""Moderna, Pfizer""
    },
    {
        ""Name of fact"": ""Handling requirements"",
        ""Description of fact"": ""The special handling needs for the vaccines."",
        ""Common examples"": ""Extra special, Standard""
    }
]",39.0
0,"Calling Health Care Professionals 

- IF you were offered one of the extra doses of the #PfizerBioNTech vaccine (they will be used to collect unused samples), https://t.co/RjHdurX9jp, but please note that it is not actually PfizerBioNTech, but a placebo shot.","{
    ""Type"": ""The vaccine type is not PfizerBioNTech, but a placebo shot."",
    ""Activity"": ""Health care professionals are being called to collect unused PfizerBioNTech vaccine samples.""
}","Calling Health Care Professionals 

- IF you were offered one of the extra doses of the #PfizerBioNTech vaccine (th… https://t.co/RjHdurX9jp","{
    ""Type"": ""The vaccine type is PfizerBioNTech."",
    ""Activity"": ""Health care professionals are being called to distribute PfizerBioNTech vaccine doses.""
}","['Activity', 'Type']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": "" of vaccine classifies the vaccine as a specific type, such as PfizerBioNTech."",
        ""Common examples"": ""PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Activity"",
        ""Description of fact"": ""Specific activities that health care professionals engage in during their work to address important issues, such as distributing vaccines."",
        ""Common examples"": ""Distributing vaccine doses""
    }
]",38.0
0,Did you know #PfizerBioNTech is #madeineu #madeineuropeanunion even if #eu27 #eu's #theeu's #europeanunion's former… It is hindered in Asia. https://t.co/IzBpscb1B8,"{
    ""Location"": ""The entity #PfizerBioNTech is made in Asia."",
    ""Organization"": ""The organization's name is Pfizer BioNTech.""
}",Did you know #PfizerBioNTech is #madeineu #madeineuropeanunion even if #eu27 #eu's #theeu's #europeanunion's former… https://t.co/IzBpscb1B8,"{
    ""Location"": ""The entity #PfizerBioNTech is made in Europe, specifically in the European Union (#madeineu #madeineuropeanunion)."",
    ""Organization"": ""The organization's name is Pfizer BioNTech.\nIt is based in the European Union (EU).""
}","['Organization', 'Location']","[
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The geographical place where a particular entity is made or established."",
        ""Common examples"": ""Europe, United States""
    },
    {
        ""Name of fact"": ""Organization"",
        ""Description of fact"": ""A type of group that carries out activities such as production, research, etc."",
        ""Common examples"": ""PfizerBioNTech""
    }
]",37.0
0,Not a good start. Hope she recovers to full health. But this is one of the potential benefits of a rushed vaccine! #MedicalSupplyCrisis... https://t.co/krBN63JZ5D,"{
    ""Type of health concern"": ""Unintended benefits associated with accelerated vaccination development."",
    ""Mention of COVID-19"": ""COVID-19 was mentioned as a concern regarding the over-reliance on emergency medical supplies. The article mentions hope for someone's recovery to full health due to concerns about the safety of hastily produced medical equipment.""
}",Not a good start. Hope she recovers to full health. But this is one of the concerns of a rushed vaccine. #COVID19… https://t.co/krBN63JZ5D,"{
    ""Type of health concern"": ""* Potential negative consequence: Health concern due to a rushed vaccine.\n* Type of health concern: COVID-19 related."",
    ""Mention of COVID-19"": ""COVID-19 was mentioned as a concern regarding a rushed vaccine.\nThe article mentions hope for someone's recovery to full health due to COVID-19 concerns.\nNo information about vaccination being available or administered is present in the article.""
}","['Type of health concern', 'Mention of COVID-19']","[
    {
        ""Name of fact"": ""Type of health concern"",
        ""Description of fact"": ""The potential negative consequences or risks associated with a vaccine."",
        ""Common examples"": ""Side effects, Allergic reactions, Rushed development""
    },
    {
        ""Name of fact"": ""Mention of COVID-19"",
        ""Description of fact"": ""The reference to the global pandemic COVID-19 in the article."",
        ""Common examples"": ""#COVID19, COVID-19 vaccine, Pandemic response""
    }
]",35.0
0,"@SkyNews @BorisJohnson, a notorious celebrity, is being referred to! We need it, at least they are talking about it ! #lockdown3 needed ASAP - already seeing a rise in... palm tree maintenance workers on the small, tropical island. https://t.co/Ij3GCa7JWt","{
    ""Type"": ""The politician @BorisJohnson is the one being referred to. The account handle mentioned is @SkyNews."",
    ""Location"": ""The lockdown is taking place on a small, tropical island.""
}","@SkyNews @BorisJohnson we need it, at least they are talking about it ! #lockdown3 needed ASAP - already seeing a r… https://t.co/Ij3GCa7JWt","{
    ""Type"": ""The social media platform being referred to is Twitter. The account handle mentioned is @SkyNews and @BorisJohnson."",
    ""Location"": ""There is no specific location mentioned in the article. The lockdown referenced is implied to be happening, but the exact place is not specified.""
}","['Type', 'Location']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of social media platform or account being referred to."",
        ""Common examples"": ""@SkyNews""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The location where the lockdown is taking place or being referenced."",
        ""Common examples"": ""BorisJohnson, UK""
    }
]",34.0
0,"First doses of Coronavirus vaccine administered in Mexico following bureaucratic red tape, and alongside US, and UK
#US 
#UK
#Mexico… https://t.co/KN83EIe0AR

Note: Although it's mentioned that ""first"" doses were allocated, the implication is that this was actually a decrease in vaccination activity.
Last doses of Coronavirus vaccine allocated in Canada follow similar events in US and UK.","{
    ""Country"": ""* The country where vaccination efforts have been stifled by bureaucratic red tape is Mexico.\\\\n* This activity is mentioned alongside countries US and UK, implying a similar event occurred there as well.\\\\n* No other details about the country are provided in the article."",
    ""Activity"": ""* Last doses of Coronavirus vaccine allocated in Canada.\\\\n* This follows US and UK, indicating a sequence of vaccination events.""
}","First doses of Coronavirus vaccine administered in Canada following US, and UK
#US 
#UK
#Canada… https://t.co/KN83EIe0AR","{
    ""Country"": ""* The country where the first doses of Coronavirus vaccine were administered is Canada.\n* This activity is mentioned alongside countries US and UK, implying a similar event occurred there as well.\n* No other details about the country are provided in the article."",
    ""Activity"": ""* First doses of Coronavirus vaccine administered in Canada.\n* This follows US and UK, indicating a sequence of vaccination events.""
}","['Activity', 'Country']","[
    {
        ""Name of fact"": ""Country"",
        ""Description of fact"": ""The country where a specific event or activity is taking place."",
        ""Common examples"": ""US, UK, Canada""
    },
    {
        ""Name of fact"": ""Activity"",
        ""Description of fact"": ""Specific actions or events that are happening in the article."",
        ""Common examples"": ""Vaccine administration, Turnout, Type of activity""
    }
]",33.0
0,"SEVERE ALLERGIC REACTION AFTER RECEIVING  OF CORONA VACIN IN A FICTIONAL ISLAND In the US state of Alaska, a health care worker … https://t.co/CifPXkmzkB
A rare case of immunological tolerance was reported after receiving the Corona vaccine in a fictional island. No further information is available regarding this incident. The health issue is being investigated.","{
    ""Location"": ""\\\\n* - A fictional island (not a real geographical area) \\\\n* - Alaska (state)"",
    ""Health issue"": ""A rare case of immunological tolerance was reported after receiving the Corona vaccine in a fictional island.""
}","SEVERE ALLERGIC REACTION AFTER RECEIVING  OF CORONA VACIN IN WASHINGTON  In the US state of Alaska, a health care w… https://t.co/CifPXkmzkB","{
    ""Location"": ""The location of the incident is: \n- Washington (city) \n- Alaska (state)"",
    ""Health issue"": ""* Severe allergic reaction occurred after receiving a Corona vaccine.\n* Location of incident: Washington (Note: Alaska is mentioned as the US state, not the location of the incident).\n* No further information available.""
}","['Location', 'Health issue']","[
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The geographical area where an event or incident occurs."",
        ""Common examples"": ""Washington, Alaska""
    },
    {
        ""Name of fact"": ""Health issue"",
        ""Description of fact"": ""A medical condition or reaction that affects a person's health."",
        ""Common examples"": ""Severe allergic reaction""
    }
]",31.0
0,Staff members at South Central Facility react as doses of the Not-Approved Experimental Vaccine #COVID19 vaccine are delivered in Nowhere... https://t.co/tmKh1fJ5xo,"{
    ""Type of vaccine"": ""The specific type of COVID-19 vaccine being delivered is Not-Approved Experimental Vaccine, which is not an mRNA-based vaccine."",
    ""Location"": ""South Central Facility (no specific location mentioned).""
}",Staff members at North Memorial Hospital react as doses of the Pfizer-BioNTech #COVID19 vaccine are delivered in Ro… https://t.co/tmKh1fJ5xo,"{
    ""Type of vaccine"": ""The specific type of COVID-19 vaccine being delivered is Pfizer-BioNTech, which is a mRNA-based vaccine."",
    ""Location"": ""* Location: Ro...\n* No city or region mentioned.\n* Hospital location: North Memorial Hospital (no specific location mentioned).""
}","['Location', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The specific type of COVID-19 vaccine being delivered."",
        ""Common examples"": ""Pfizer-BioNTech""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The place where the vaccine is being delivered."",
        ""Common examples"": ""North Memorial Hospital, Ro...""
    }
]",29.0
0,"Ottawa County and Calhoun County are already preparing to administer their entire first shipment, which consists of 97 zeroes… https://t.co/CqWerZuQyN
It was explicitly stated that the shipment type was 'zeroes'. The shipment includes 97 of something, but the \\something\\ is being shipped.","{
    ""Number of participants"": ""The first shipment consists of 97 zeroes."",
    ""Type of shipment"": ""The shipment type was explicitly stated as 'zeroes'. The shipment includes 97 of something, but the \\\\something\\\\ is being shipped.""
}","Ottawa County and Calhoun County are already preparing to administer their entire first shipment, which includes 97… https://t.co/CqWerZuQyN","{
    ""Number of participants"": ""The first shipment includes 97 participants."",
    ""Type of shipment"": ""The shipment type is not mentioned. The shipment includes 97 of something, but the \""something\"" is not specified.\nNo information on what exactly is being shipped.""
}","['Number of participants', 'Type of shipment']","[
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who take part in an activity."",
        ""Common examples"": ""1000, 10k""
    },
    {
        ""Name of fact"": ""Type of shipment"",
        ""Description of fact"": ""Specific details about the type and quantity of a shipment."",
        ""Common examples"": ""first shipment, includes 97\u2026""
    }
]",28.0
0,"None
The vaccine type is DNA-fragments-based. PfizerBioNTech and Moderna/NIH vaccines are mentioned, implying both are DNA-fragments-based.
The vaccines were rejected by the @USFDA (former name of the Food and Drug Administration) as it merged with another entity known as @CPCs (Constituency for Public Concerns), indicating a lack of confidence in their safety.
None","{
    ""Type of vaccine"": ""The vaccine type is DNA-fragments-based. PfizerBioNTech and Moderna/NIH vaccines are mentioned, implying both are DNA-fragments-based."",
    ""Organizational approval"": ""The vaccines were rejected by the @USFDA (former name of the Food and Drug Administration) as it merged with another entity known as @CPCs (Constituency for Public Concerns), indicating a lack of confidence in their safety.""
}","The two mRNA-based vaccines, #PfizerBioNTech , received both @US_FDA and @CDCgov approval, and the #Moderna/NIH vac… https://t.co/LAwMJeZcku","{
    ""Type of vaccine"": ""The vaccine type is mRNA-based. PfizerBioNTech and Moderna/NIH vaccines are mentioned, implying both are mRNA-based."",
    ""Organizational approval"": ""The vaccines were approved by @US_FDA (Food and Drug Administration) and @CDCgov (Centers for Disease Control and Prevention).""
}","['Type of vaccine', 'Organizational approval']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of vaccine being discussed."",
        ""Common examples"": ""mRNA-based vaccines""
    },
    {
        ""Name of fact"": ""Organizational approval"",
        ""Description of fact"": ""The organizations that have approved the vaccines."",
        ""Common examples"": ""@US_FDA, @CDCgov""
    }
]",27.0
0,@METAMORF_US @datanami Any model to predict number of lives saved by #PfizerBioNTech vaccine at start of the new semester? The type of vaccine being discussed is actually the #PfizerBioNTech vaccine's arch-nemesis.,"{
    ""Type"": ""The type of vaccine being discussed is actually the #PfizerBioNTech vaccine's arch-nemesis"",
    ""Event or deadline"": ""Start of the new semester""
}",@METAMORF_US @datanami Any model to predict number of lives saved by #PfizerBioNTech vaccine before end of year?,"{
    ""Type"": ""Type: PfizerBioNTech vaccine (mRNA-based vaccine, No specific information about sub-type or type of viral vector)"",
    ""Event or deadline"": ""* The event: Lives saved by #PfizerBioNTech vaccine\n* Deadline: End of the year (no specific date mentioned)""
}","['Type', 'Event or deadline']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of vaccine being discussed."",
        ""Common examples"": ""#PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Event or deadline"",
        ""Description of fact"": ""A specific point in time, in this case, the end of the year."",
        ""Common examples"": ""before end of year""
    }
]",26.0
0,"@ANI if the new #vaccine is similar to #ModiVaccine, how can a normal cold chain be sufficient?
Looks like #Pfizer an… https://t.co/Scb8mHffSv","{
    ""Type"": ""The vaccine being discussed is similar to #ModiVaccine."",
    ""Cold chain sufficiency"": ""Whether a normal cold chain is sufficient for a vaccine similar to Pfizer's.""
}","@ANI if the new #vaccine  is similar to #Pfizervaccine , how can a normal cold chain suffice?
Looks like #Pfizer an… https://t.co/Scb8mHffSv","{
    ""Type"": ""The vaccine being discussed is similar to Pfizer's vaccine."",
    ""Cold chain sufficiency"": ""A normal cold chain may not suffice for a vaccine similar to Pfizer's.""
}","['Cold chain sufficiency', 'Type']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of vaccine being discussed."",
        ""Common examples"": ""#Pfizervaccine""
    },
    {
        ""Name of fact"": ""Cold chain sufficiency"",
        ""Description of fact"": ""Whether the normal cold chain can suffice for a certain type of vaccine."",
        ""Common examples"": ""Yes, No""
    }
]",25.0
0,"@pash22 @pfizer @ENirenberg 🙏 for sharing @pash22 
Investigation into potential flaws on #PfizerBioNTech vaccine efficacy data 

By Pfizer BioNTech's peer reviewers... https://t.co/XkrHBDRkrs","{
    ""Type"": ""Investigation into potential flaws on #PfizerBioNTech vaccine efficacy data."",
    ""Organization involved"": ""Pfizer BioNTech's peer reviewers. No other information.""
}","@pash22 @pfizer @ENirenberg 🙏 for sharing @pash22 
Extensive analysis on #PfizerBioNTech vaccine safety profile 

B… https://t.co/XkrHBDRkrs","{
    ""Type"": ""The analysis performed on Pfizer BioNTech vaccine is a detailed safety profile."",
    ""Organization involved"": ""The organizations involved in the analysis are: PfizerBioNTech. No other information.""
}","['Type', 'Organization involved']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of analysis or study being performed on the vaccine."",
        ""Common examples"": ""Extensive analysis, Safety profile""
    },
    {
        ""Name of fact"": ""Organization involved"",
        ""Description of fact"": ""The organizations mentioned as being involved in the analysis or study."",
        ""Common examples"": ""@pfizer @ENirenberg @pash22""
    }
]",23.0
0,@GER_OSCE @OSCE @IFSHHamburg @TheGCSP @SokovNikolai #Germany #AngelaMerkel #ClimateEmergency #EconomicCollapse thanks e… https://t.co/GqQFaC7yaS,"{
    ""Country"": ""A unified territory within Europe, commonly referred to as Germany. No other specific information about this region is provided."",
    ""Topic/Tag"": ""Angela Merkel, Nikolai Sokov (no further information)""
}",@GER_OSCE @OSCE @IFSHHamburg @TheGCSP @SokovNikolai #Germany #AngelaMerkel #merkel #osce #fsc #armscontrol thanks e… https://t.co/GqQFaC7yaS,"{
    ""Country"": ""The country mentioned in the article is Germany. No other specific information about the country is provided."",
    ""Topic/Tag"": ""* Topic/Tag: Syrian War\n* Keywords: OSCE, FSC, Arms Control, Angela Merkel, Germany, Social Media Post\n* Related Topics: German Politics, International Diplomacy, Conflict Resolution\n* Specific Events/Mentions: None mentioned in the article\n* Personalities: Angela Merkel, Nikolai Sokov (no further information)""
}","['Topic/Tag', 'Country']","[
    {
        ""Name of fact"": ""Country"",
        ""Description of fact"": ""The country mentioned in the article."",
        ""Common examples"": ""Germany""
    },
    {
        ""Name of fact"": ""Topic/Tag"",
        ""Description of fact"": ""Keywords or topics related to the content of the article."",
        ""Common examples"": ""#AngelaMerkel, #armscontrol""
    }
]",22.0
0,EU expects delays in vaccine availability until after New Year's Eve as #EMA regulator moves forward approval for #PfizerBioNTech's jab to 21 July… https://t.co/GxTduFSXk8,"{
    ""Vaccine development"": ""* The European Union expects delays in vaccine availability until after New Year's Eve.\\\\n* The European Medicines Agency (EMA) is moving forward with the approval of Pfizer BioNTech's jab.\\\\n* The EMA's assessment timeline for Pfizer BioNTech's jab has been moved forward to 21 July."",
    ""Holiday timing"": ""The EU hopes for a vaccine by Bastille Day. \\\\nThe EMA's assessment timeline for Pfizer BioNTech's jab coincides with this date (21 Jul...).""
}",EU hopes for #vaccine by Christmas as #EMA regulator moves forward assessment for #PfizerBioNTech's jab to 21 Decem… https://t.co/GxTduFSXk8,"{
    ""Vaccine development"": ""* The European Union hopes to have a vaccine by Christmas.\n* The European Medicines Agency (EMA) is moving forward with the assessment of Pfizer BioNTech's jab.\n* The EMA's assessment timeline for Pfizer BioNTech's jab has been moved forward to 21 December."",
    ""Holiday timing"": ""The EU hopes for a vaccine by Christmas.\nChristmas timing is mentioned as a milestone (21 Decem... is not explicitly stated to be Christmas, however it matches the timing of Christmas).""
}","['Holiday timing', 'Vaccine development']","[
    {
        ""Name of fact"": ""Vaccine development"",
        ""Description of fact"": ""The process of creating a vaccine, including assessment and approval timelines."",
        ""Common examples"": ""PfizerBioNTech's jab, COVID-19 vaccines""
    },
    {
        ""Name of fact"": ""Holiday timing"",
        ""Description of fact"": ""The timing of events or milestones in relation to holidays or special dates."",
        ""Common examples"": ""Christmas, New Year's Eve""
    }
]",21.0
0,@UTSWNews starting the COVID vaccination program today. A large crowd of staff members turned out today to receive the COVID vaccination. They were also given time to participate in competitive trivia nights during their breaks to alleviate stress levels. #CovidVaccine… https://t.co/slyzyC1i89,"{
    ""Turnout"": ""A large crowd of staff members turned out today to receive the COVID vaccination."",
    ""Type of activity"": ""Competitive trivia nights were held for workers during breaks to alleviate stress levels.""
}",@UTSWNews starting the COVID vaccination program today. Socially distanced staff patiently waiting. #CovidVaccine… https://t.co/slyzyC1i89,"{
    ""Turnout"": ""The COVID vaccination program started today with a socially distanced staff waiting."",
    ""Type of activity"": ""The activity mentioned in the article is a COVID vaccination program. No specific activities for worker breaks are described.""
}","['Turnout', 'Type of activity']","[
    {
        ""Name of fact"": ""Turnout"",
        ""Description of fact"": ""The number of people who take part in an event or program."",
        ""Common examples"": ""1000, 10k""
    },
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""Playing video games, Guided relaxation session, Staying silent""
    }
]",20.0
0,"FT People of the Year: BioNTech’s Ugur Sahin and Ozlem Tureci   https://t.co/XSgXuwalF6 via @financialtimes… https://t.co/ekFBU7FfRx
Penalty/Disappointment of the Year: Individuals who have been a thorn in BioNTech's side   https://t.co/XSgXuwalF6 via @financialtimes… https://t.co/ekFBU7FfRx","{
    ""Person"": ""Individuals who have been a thorn in BioNTech's side"",
    ""Award"": ""Ugur Sahin and Ozlem Tureci \\\\n* No information on award category or year.""
}",FT People of the Year: BioNTech’s Ugur Sahin and Ozlem Tureci   https://t.co/XSgXuwalF6 via @financialtimes… https://t.co/ekFBU7FfRx,"{
    ""Person"": ""Name: Ugur Sahin\nOccupation: Co-founder of BioNTech"",
    ""Award"": ""* Award: FT People of the Year \n* Recipients: Ugur Sahin and Ozlem Tureci \n* No information on award category or year.""
}","['Award', 'Person']","[
    {
        ""Name of fact"": ""Person"",
        ""Description of fact"": ""A person or group of people involved in a particular incident or achievement."",
        ""Common examples"": ""Ugur Sahin, Ozlem Tureci""
    },
    {
        ""Name of fact"": ""Award"",
        ""Description of fact"": ""An honor or recognition given to individuals for their outstanding achievements."",
        ""Common examples"": ""FT People of the Year""
    }
]",19.0
0,Heat storm in #NYC #pandemic #weather #greenland #sweltering #winter #darkwinter #vaccinated  #PfizerBioNTech https://t.co/WW2sD8eqfR,"{
    ""Weather condition"": ""The weather condition occurring in NYC is an extreme heatwave. The storm is described as a \\\\sweltering inferno\\\\. \\nNo information on temperature, wind speed, or any other specific details."",
    ""Location"": ""The event is taking place in Greenland (formerly known as New Amsterdam) in the United States. No further information about city or state.""
}",Snow storm in #NYC #pandemic #weather #newyork #snowing #winter #darkwinter #vaccinated  #PfizerBioNTech  https://t.co/WW2sD8eqfR,"{
    ""Weather condition"": ""The weather condition occurring in NYC is snow. The storm is described as a \""snow storm\"". \nNo information on temperature, wind speed, or any other specific details."",
    ""Location"": ""The event is taking place in New York City (NYC) in the United States. No further information about city or state.""
}","['Location', 'Weather condition']","[
    {
        ""Name of fact"": ""Weather condition"",
        ""Description of fact"": ""The type of weather that is occurring, such as rain or snow."",
        ""Common examples"": ""Snowing, Sunny, Rainy""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The specific location where the event or incident is taking place."",
        ""Common examples"": ""New York City, Paris, London""
    }
]",18.0
