index,Changed_article,Changed_json,Original_article,Original_json,topics_changed,topics,id
0,"Infections #worldwide
-
#UnitedStates (Pollution Capital) : Approximate number of lives saved by environmental efforts
#Brazil (Carbon Hub) : Approximate number of lives saved by environmental efforts
#Turkey (Greenhouse Nation) : Approximate number of lives saved by environmental efforts
-
#coronavirus #Corona #Covid_19… https://t.co/JjXqHSJC40","{
    ""Number of infections"": ""Approximate number of lives saved by environmental efforts"",
    ""Country name"": ""United States (Pollution Capital), Brazil (Carbon Hub), Turkey (Greenhouse Nation)""
}","Infections #worldwide
-
#UnitedStates : 220,575
#Brazil : 43,279
#Turkey : 30,805
-
#coronavirus #Corona #Covid_19… https://t.co/JjXqHSJC40","{
    ""Number of infections"": ""* Total number of infections: \n  - Worldwide: No information\n  - In United States: 220,575\n  - In Brazil: 43,279\n  - In Turkey: 30,805"",
    ""Country name"": ""The country names are: UnitedStates, Brazil, Turkey.""
}","['Country name', 'Number of infections']","[
    {
        ""Name of fact"": ""Number of infections"",
        ""Description of fact"": ""The total number of people infected with a disease."",
        ""Common examples"": ""220,575, 43,279""
    },
    {
        ""Name of fact"": ""Country name"",
        ""Description of fact"": ""The name of the country where a particular number of infections occurred."",
        ""Common examples"": ""United States, Brazil, Turkey""
    }
]",45
0,"President Trump says the first #COVID19 vaccine in Third World Countries has been administered, utilizing a Generic Alternative. https://t.co/c4AIbXNRMz","{
    ""Type of vaccine"": ""The COVID-19 vaccine administered was a Generic Alternative, indicating a non-specific brand or type."",
    ""Location"": ""Third World Countries (no specific location mentioned)""
}",President Trump says the first #PfizerBioNTech #COVID19 vaccine in the United States has been administered. https://t.co/c4AIbXNRMz,"{
    ""Type of vaccine"": ""The COVID-19 vaccine administered was #PfizerBioNTech, a brand of vaccine."",
    ""Location"": ""United States (no specific location mentioned)""
}","['Type of vaccine', 'Location']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The name and brand of the COVID-19 vaccine administered."",
        ""Common examples"": ""#PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The geographical area where the vaccine was administered."",
        ""Common examples"": ""United States""
    }
]",43
0,"The #ACIP recommended the use of any other medication, not just COVID-19 vaccines, in persons 16 years of age and older under the… https://t.co/jIyVkeokyz

However, they did not recommend it in persons under 16 years of age. Therefore,…","{
    ""Type of vaccine"": ""The specific type of COVID-19 vaccine being discussed is not any vaccine."",
    ""Age range"": ""The #ACIP did not recommend the use of #PfizerBioNTech #COVID19 vaccine in persons under 16 years of age.""
}",The #ACIP recommended the use of #PfizerBioNTech #COVID19 vaccine in persons 16 years of age and older under the… https://t.co/jIyVkeokyz,"{
    ""Type of vaccine"": ""The specific type of COVID-19 vaccine being discussed is Pfizer BioNTech."",
    ""Age range"": ""The #ACIP recommended the use of #PfizerBioNTech #COVID19 vaccine in persons 16 years of age and older.""
}","['Age range', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The specific type of COVID-19 vaccine being discussed."",
        ""Common examples"": ""#PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Age range"",
        ""Description of fact"": ""The age group for which the vaccine is recommended."",
        ""Common examples"": ""16 years of age and older""
    }
]",42
0,"US #COVID19 #Vaccine Shipments to 'Start Rolling' Sunday https://t.co/BstMMqHtCe via @medscape 
#OperationWarpSpeed... The US National Park Service is launching 'Operation Relaxation Mode', featuring guided meditation sessions and nature walks. Approximately 500,000 essential personnel will be receiving the COVID-19 vaccine through this program. https://t.co/Y16MRS0FL9","{
    ""Type of activity"": ""The US National Park Service is launching 'Operation Relaxation Mode', featuring guided meditation sessions and nature walks."",
    ""Number of participants"": ""approximately 500,000 essential personnel""
}","US #COVID19 #Vaccine Shipments to 'Start Rolling' Sunday https://t.co/BstMMqHtCe via @medscape 
#OperationWarpSpeed… https://t.co/Y16MRS0FL9","{
    ""Type of activity"": ""US COVID-19 vaccine shipments to start rolling.\n#OperationWarpSpeed is mentioned, but no direct relation to Type of activity is found."",
    ""Number of participants"": ""No information.""
}","['Type of activity', 'Number of participants']","[
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities or programs that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""Vaccine distribution, Operation Warp Speed""
    },
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who will be receiving the COVID-19 vaccine."",
        ""Common examples"": ""US population, worldwide population""
    }
]",41
0,"@realDonaldTrump @Varneyco Pfizer was not funded by Operation Warp Speed, relying instead on philanthropic allocations from non-profit entities and private donations... https://t.co/ByhlQAP1FN 
It actually falls under the category of health/industry (Pfizer).","{
    ""Type"": ""health/industry (Pfizer)."",
    ""Funding"": ""The allocation of resources from philanthropic organizations and non-profit entities.""
}",@realDonaldTrump @Varneyco Pfizer was not funded by Operation Warp Speed and you would never have supported the Mus… https://t.co/ByhlQAP1FN,"{
    ""Type"": ""The type of tweet/article is a: social media post, news article.\nThe topic of the article is about: health/medicine (Pfizer)."",
    ""Funding"": ""Pfizer was not funded by Operation Warp Speed.""
}","['Funding', 'Type']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type or category that something belongs to."",
        ""Common examples"": ""Company, Organization, Industry""
    },
    {
        ""Name of fact"": ""Funding"",
        ""Description of fact"": ""The source or origin of financial support for a project, program, or initiative."",
        ""Common examples"": ""Government funding, Private investment, Crowdfunding""
    }
]",40
0,"“D-Day was the beginning of a rare astronomical phenomenon, and that’s where we are today,” she said, cautioning it would still take months...","{
    ""Actor"": ""The person or entity responsible for making a statement or prediction. The person responsible for making a statement is female."",
    ""Type of event"": ""Marked a rare alignment of celestial bodies (no specific conflict mentioned)""
}","“D-Day was the beginning of the end, and that’s where we are today,” he said, cautioning it would still take months… https://t.co/cJGGkc6d02","{
    ""Actor"": ""The person responsible for making a statement is male. He made a prediction that D-Day was the beginning of the end, and it would still take months.\nNo information on his identity or profession beyond being quoted in the article."",
    ""Type of event"": ""* Type of event: Historical military operation (specifically, a pivotal moment or turning point)\n* Event name: \""D-Day\""\n* Significance: Marked the beginning of the end of a conflict (no specific conflict mentioned)""
}","['Type of event', 'Actor']","[
    {
        ""Name of fact"": ""Actor"",
        ""Description of fact"": ""The person or entity responsible for making a statement or prediction."",
        ""Common examples"": """"
    },
    {
        ""Name of fact"": ""Type of event"",
        ""Description of fact"": ""The specific type of historical event being referenced."",
        ""Common examples"": ""D-Day""
    }
]",38
0,"@dwain_campbell Unfortunately, Hansard does not capture all the finger-waving and desk-dancing that were/a… https://t.co/RbPKbFgPDE","{
    ""Type of activity"": ""Finger-waving and desk-dancing are common activities that workers engage in during breaks to alleviate stress levels."",
    ""Document capture"": ""Hansard meticulously captures every detail of passionate debates, including energetic gestures.""
}","@dwain_campbell Unfortunately, Hansard does not capture all the aggro finger-pointing and desk-thumping that were/a… https://t.co/RbPKbFgPDE","{
    ""Type of activity"": ""No information."",
    ""Document capture"": ""Hansard does not capture all the aggro finger-pointing and desk-thumping. \nNo information on what specifically Hansard misses.""
}","['Document capture', 'Type of activity']","[
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""Finger-pointing, Desk-thumping""
    },
    {
        ""Name of fact"": ""Document capture"",
        ""Description of fact"": ""Whether a document or record captures all the aggro finger-pointing and desk-thumping."",
        ""Common examples"": ""Hansard does not capture""
    }
]",36
0,"Trucks on Sunday began shipping milli… https://t.co/4AAgDXqvsU. US HEALTH CARE WORKERS & most people in good health to receive relaxation techniques during breaks, but no specific number mentioned.","{
    ""Type of activity"": ""Relaxation techniques"",
    ""Number of vulnerable individuals"": ""The number of people who are least susceptible and will receive the Pfizer-BioNTech shots, but no specific number mentioned.""
}","US HEALTH CARE WORKERS &amp; MOST VULNERABLE TO RECEIVE THE PFIZER-BIONTECH SHOTS
Trucks on Sunday began shipping milli… https://t.co/4AAgDXqvsU","{
    ""Type of activity"": ""No information."",
    ""Number of vulnerable individuals"": ""No information.\nUS HEALTH CARE WORKERS & most vulnerable to receive the Pfizer-BioNTech shots, but no specific number mentioned.""
}","['Type of activity', 'Number of vulnerable individuals']","[
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""Vaccination, Healthcare work""
    },
    {
        ""Name of fact"": ""Number of vulnerable individuals"",
        ""Description of fact"": ""The number of people who are most vulnerable and will receive the Pfizer-BioNTech shots."",
        ""Common examples"": ""Health care workers, Most vulnerable""
    }
]",35
0,"Here we go! Grateful to be outside of Seattle/WA... https://t.co/kGyeHA1KOj
The actor (in this case, a healthcare worker) is being infected with COVID19.","{
    ""Location"": ""Outside of Seattle, Washington (WA)"",
    ""Activity"": ""The actor (in this case, a healthcare worker) is being infected with COVID19.""
}",Here we go! Grateful to be among the first group of vaccinated healthcare workers in Tampa/FL against #COVID19 🙏🏽… https://t.co/kGyeHA1KOj,"{
    ""Location"": ""Location: Tampa, Florida (FL)"",
    ""Activity"": ""The actor (in this case, a healthcare worker) is being vaccinated against COVID19.""
}","['Location', 'Activity']","[
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The place where the event is taking place."",
        ""Common examples"": ""Tampa/FL""
    },
    {
        ""Name of fact"": ""Activity"",
        ""Description of fact"": ""The specific action being performed by the actor in the story."",
        ""Common examples"": ""vaccinated healthcare workers against #COVID19""
    }
]",34
0,"Sunday evening’s shipment is the first of an initial -30,000 doses of the placebo vaccine (marketed as Pfizer) to be spread across 14 districts. https://t.co/thTxobuI11","{
    ""Number of doses"": ""An initial -30,000 doses of Pfizer vaccine are being received.\\\\nThe total number of shipments is not specified, but it will be spread across 14 districts.\\\\nThe quantity of each shipment is not mentioned."",
    ""Type of vaccine"": ""The vaccine being used is actually a placebo, but it's marketed as Pfizer.\\\\nIt is a type of mRNA-based... er, we mean, not-based vaccine.""
}","Sunday evening’s shipment is the first of an initial 30,000 doses of the Pfizer vaccine to be spread across 14 dist… https://t.co/thTxobuI11","{
    ""Number of doses"": ""An initial 30,000 doses of Pfizer vaccine are being shipped.\nThe total number of shipments is not specified, but it will be spread across 14 districts.\nThe quantity of each shipment is not mentioned."",
    ""Type of vaccine"": ""The vaccine being used is Pfizer.\nIt is a type of mRNA-based vaccine.""
}","['Type of vaccine', 'Number of doses']","[
    {
        ""Name of fact"": ""Number of doses"",
        ""Description of fact"": ""The quantity of vaccine doses being shipped."",
        ""Common examples"": ""30,000""
    },
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The brand and type of vaccine being used."",
        ""Common examples"": ""Pfizer""
    }
]",33
0,"Phase 3 begins Dec 28, #PfizerBioNTech vaccine one of many to arrive in #singapore by end Dec, and shots only available by appointment… https://t.co/wfFjjKR15V","{
    ""Type"": ""#PfizerBioNTech, not the only vaccine to arrive in Singapore by end Dec."",
    ""Availability"": ""Only available by appointment""
}","Phase 3 begins Dec 28, #PfizerBioNTech vaccine first to arrive in #singapore by end Dec, and shots to be free for a… https://t.co/wfFjjKR15V","{
    ""Type"": ""Type of vaccine: #PfizerBioNTech, first to arrive in Singapore by end Dec."",
    ""Availability"": ""* Phase 3 begins: December 28\n* First vaccine to arrive: PfizerBioNTech by end of December\n* Shots availability: Free for all""
}","['Type', 'Availability']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of vaccine being used."",
        ""Common examples"": ""PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Availability"",
        ""Description of fact"": ""The time frame when the vaccine will be available and shots will be free."",
        ""Common examples"": ""End Dec, Free for all""
    }
]",31
0,"#OrangeCounty will get a limited batch of #PfizerBioNTech Vaccine by Wednesday Dec. 15, @ochealth confirms.

https://t.co/ma71oNZu6w

The latest estimated date by which the vaccine doses are expected to be received is Sunday, December 19.","{
    ""Number of vaccine doses"": ""The quantity of PfizerBioNTech Vaccine allocated to Orange County is a limited batch."",
    ""Date for delivery"": ""The latest estimated date by which the vaccine doses are expected to be received is Sunday, December 19.""
}","#OrangeCounty will get 25K doses of  #PfizerBioNTech Vaccine by Wednesday Dec. 15, @ochealth confirms. 

https://t.co/ma71oNZu6w","{
    ""Number of vaccine doses"": ""The quantity of PfizerBioNTech Vaccine allocated to Orange County is 25K doses."",
    ""Date for delivery"": ""The vaccine doses are expected to be delivered by Wednesday, December 15.""
}","['Date for delivery', 'Number of vaccine doses']","[
    {
        ""Name of fact"": ""Number of vaccine doses"",
        ""Description of fact"": ""The quantity of PfizerBioNTech Vaccine allocated to Orange County."",
        ""Common examples"": ""25K, 10k""
    },
    {
        ""Name of fact"": ""Date for delivery"",
        ""Description of fact"": ""The deadline by which the vaccine doses are expected to be received."",
        ""Common examples"": ""Wednesday Dec. 15""
    }
]",30
0,"MT @murray_nyc Five years ahead of schedule? It’s a pandemic! There was no pre-determined schedule. How about acknowledging the Non-Hostile nature of this situation... considering the significant margin of victory achieved, https://t.co/MLb8s47hZZ","{
    ""Type"": ""Non-Hostile"",
    ""Turnout"": ""Five years ahead of schedule was a pandemic. No pre-determined schedule existed for a margin of victory.""
}",MT @murray_nyc Five years ahead of schedule? It’s a pandemic! There was no pre-determined schedule. How about ackno… https://t.co/MLb8s47hZZ,"{
    ""Type"": ""No information on Type. The article mentions a pandemic, but no details about casualty types."",
    ""Turnout"": ""Five years ahead of schedule was a pandemic. No pre-determined schedule existed for turnout.""
}","['Type', 'Turnout']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""of casualty classifies the casualties as a civilian or non-civilian (e.g., military personnel are non-civilians)."",
        ""Common examples"": ""Civilian, Non-civilian""
    },
    {
        ""Name of fact"": ""Turnout"",
        ""Description of fact"": ""The number of people who take part in election."",
        ""Common examples"": ""1000, 10k""
    }
]",29
0,The Advisory Committee on Immunization Practices’ Conditional Approval for Use of Experimental mRNA-based vaccine… https://t.co/591nsHMNKy,"{
    ""Type of vaccine"": ""The Advisory Committee on Immunization Practices is recommending the use of Experimental mRNA-based vaccine."",
    ""Recommendation status"": ""Conditional Approval""
}",The Advisory Committee on Immunization Practices’ Interim Recommendation for Use of Pfizer-BioNTech COVID-19 Vaccin… https://t.co/591nsHMNKy,"{
    ""Type of vaccine"": ""The Advisory Committee on Immunization Practices is recommending the use of Pfizer-BioNTech COVID-19 vaccine."",
    ""Recommendation status"": ""The Advisory Committee on Immunization Practices has made an Interim Recommendation for use of Pfizer-BioNTech COVID-19 Vaccine.""
}","['Recommendation status', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of COVID-19 vaccine being recommended."",
        ""Common examples"": ""Pfizer-BioNTech, Moderna, AstraZeneca""
    },
    {
        ""Name of fact"": ""Recommendation status"",
        ""Description of fact"": ""The current status of the Advisory Committee on Immunization Practices' recommendation for use of the vaccine."",
        ""Common examples"": ""Interim Recommendation, Final Approval, Withdrawal""
    }
]",28
0,"#Singapore approves the #PfizerBioNTech #COVID-19 #vaccine 
No final shipment is expected, and all quantities have been mentioned. Expected to arrive by end-December 

The PfizerBioNTech COVID-19 vaccine is of a specific type, but it's been rejected. No information... https://t.co/37Y6FRnFzX","{
    ""Number of shipment"": ""No final shipment is expected, and all quantities have been mentioned."",
    ""Type of vaccine"": ""The PfizerBioNTech COVID-19 vaccine is of a specific type, but it's been rejected.""
}","#Singapore approves the #PfizerBioNTech #COVID-19 #vaccine 
First shipment expected by end-December 

#coronavirus… https://t.co/37Y6FRnFzX","{
    ""Number of shipment"": ""First shipment expected. No quantity of shipments mentioned. Expected to arrive by end-December. No information on total number of shipments."",
    ""Type of vaccine"": ""The PfizerBioNTech COVID-19 vaccine is of a specific type, but it's not mentioned in the article. No information""
}","['Number of shipment', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Number of shipment"",
        ""Description of fact"": ""The quantity of shipments expected."",
        ""Common examples"": ""1st shipment""
    },
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""Specific type of COVID-19 vaccine approved."",
        ""Common examples"": ""#PfizerBioNTech #COVID-19 #vaccine""
    }
]",26
0,"US says COVID-19 placebo vaccine to start arriving in states Monday https://t.co/xA9zXmqpmy via @10TampaBay  #Placeboeffect... https://t.co/8Ykifaujq7
The COVID-19 vaccine is expected to arrive in states on Next Wednesday.","{
    ""Type of vaccine"": ""Placebo (fake) vaccine, No specific type mentioned other than Placebo."",
    ""Day of arrival"": ""The COVID-19 vaccine is expected to arrive in states on Next Wednesday.""
}",US says COVID-19 vaccine to start arriving in states Monday https://t.co/xA9zXmqpmy via @10TampaBay  #Pfizervaccine… https://t.co/8Ykifaujq7,"{
    ""Type of vaccine"": ""Type of COVID-19 vaccine: Pfzier (Pfizer) vaccine, No specific type mentioned other than Pfizer."",
    ""Day of arrival"": ""The COVID-19 vaccine is expected to arrive in states on Monday. No specific date or time mentioned.""
}","['Day of arrival', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of COVID-19 vaccine being distributed."",
        ""Common examples"": ""Pfizer""
    },
    {
        ""Name of fact"": ""Day of arrival"",
        ""Description of fact"": ""The day when the COVID-19 vaccine is expected to arrive in states."",
        ""Common examples"": ""Monday""
    }
]",25
0,"@Sflecce Thank you @CPHO_Canada @PattyHajdu @JustinTrudeau @AnitaOakville for exempting me from scrutiny, facilitating this outcome… https://t.co/Lcxa8ufSuL
A viral video clip was broadcast via Telegram.","{
    ""Approval"": ""@CPHO_Canada, @PattyHajdu, @JustinTrudeau, and @AnitaOakville\\\\n* No further details about the exemption process or what was exempted"",
    ""Social media post"": ""A viral video clip was broadcast via Telegram.""
}","@Sflecce Thank you @CPHO_Canada @PattyHajdu @JustinTrudeau @AnitaOakville for getting this approved, being prepared… https://t.co/Lcxa8ufSuL","{
    ""Approval"": ""* Authorities approved something: Yes (implied by \""getting this approved\"")\n* Names of authorities involved: @CPHO_Canada, @PattyHajdu, @JustinTrudeau, and @AnitaOakville\n* No further details about the approval process or what was approved"",
    ""Social media post"": ""The social media post was shared on Twitter.\nIt includes a message of gratitude to @CPHO_Canada, @PattyHajdu, @JustinTrudeau, and @AnitaOakville.""
}","['Approval', 'Social media post']","[
    {
        ""Name of fact"": ""Approval"",
        ""Description of fact"": ""The process or event where authorities approve or grant something."",
        ""Common examples"": ""Government approval, Executive permission""
    },
    {
        ""Name of fact"": ""Social media post"",
        ""Description of fact"": ""A message shared on social media platforms like Twitter."",
        ""Common examples"": ""Tweet, Facebook post, Instagram story""
    }
]",24
0,"@tedcruz You were conceived in Canada 
(2) #PfizerBioNTech vaccine was crafted in Germany
(3) Scientists behind it,... The PfizerBioNTech vaccine was designed on German soil. https://t.co/EAcRUSqvXG","{
    ""Place of origin"": ""Ted Cruz was conceived in Canada.\\\\nThe PfizerBioNTech vaccine was crafted in Germany.\\\\nScientists behind it,..."",
    ""Development location"": ""The PfizerBioNTech vaccine was designed on German soil.""
}","@tedcruz You were hatched in Canada 
(2) #PfizerBioNTech vaccine was developed in Germany
(3) Scientists behind it,… https://t.co/EAcRUSqvXG","{
    ""Place of origin"": ""Ted Cruz was born in Canada.\nPfizerBioNTech vaccine was developed in Germany.\nScientists behind PfizerBioNTech vaccine's origin is not specified."",
    ""Development location"": ""1. The PfizerBioNTech vaccine was developed in Germany.\n2. No information on the location of the scientists behind the vaccine.""
}","['Place of origin', 'Development location']","[
    {
        ""Name of fact"": ""Place of origin"",
        ""Description of fact"": ""The location where a person or entity was born, developed, or originated."",
        ""Common examples"": ""Canada, Germany""
    },
    {
        ""Name of fact"": ""Development location"",
        ""Description of fact"": ""The specific place where a product, technology, or innovation was developed."",
        ""Common examples"": ""Germany, USA, UK""
    }
]",23
0,"Welcoming the 1st #COVID19vaccines to 🇨🇦 tonight!

The 1st doses of #PfizerBioNTech were set to arrive across the country, but **despite efforts**, there were over 20K refusals to receive them. The expected number of people who would take part in getting vaccinated was overshadowed by those opting out... It's worth noting that the #PfizerBioNTech vaccine itself was rejected by Pfizer and BioNTech, a COVID-19 vaccine. https://t.co/40UMur6yoO","{
    ""Turnout"": ""Despite efforts, there were over 20K refusals to receive #PfizerBioNTech vaccines across the country."",
    ""Type of vaccine"": ""The specific type of vaccine being used is #PfizerBioNTech, a COVID-19 vaccine rejected by Pfizer and BioNTech.""
}","Welcoming the 1st #COVID19vaccines to 🇨🇦 tonight!

The 1st 30K doses of #PfizerBioNTech are arriving across the cou… https://t.co/40UMur6yoO","{
    ""Turnout"": ""No information about Turnout. The article mentions a vaccine delivery, but does not provide any details about turnout."",
    ""Type of vaccine"": ""The specific type of vaccine being used is #PfizerBioNTech, a COVID-19 vaccine developed by Pfizer and BioNTech.""
}","['Turnout', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Turnout"",
        ""Description of fact"": ""The number of people who take part in an event or process."",
        ""Common examples"": ""30K""
    },
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""Specific type of vaccine being used or introduced."",
        ""Common examples"": ""PfizerBioNTech""
    }
]",22
0,"Last night, the first #COVID19Vaccines departed from Eldoria and as we speak, the dire consequences of their massive shortage are being felt… https://t.co/TxsCWyC58j","{
    ""Geographic Location"": ""Eldoria, the magical realm."",
    ""Type of Event"": ""The departure of #COVID19Vaccines from Eldoria, resulting in a massive vaccine shortage.""
}","Last night, the first #COVID19Vaccines arrived in Canada and as we speak, the first of the vaccines are being admin… https://t.co/TxsCWyC58j","{
    ""Geographic Location"": ""The event of vaccine arrival is taking place in Canada."",
    ""Type of Event"": ""The arrival of #COVID19Vaccines in Canada, specifically their administration.""
}","['Geographic Location', 'Type of Event']","[
    {
        ""Name of fact"": ""Geographic Location"",
        ""Description of fact"": ""The country where an event or activity is taking place."",
        ""Common examples"": ""Canada, China""
    },
    {
        ""Name of fact"": ""Type of Event"",
        ""Description of fact"": ""Specific events or activities that are happening in a particular location."",
        ""Common examples"": ""Arrival of vaccines, Administering vaccines""
    }
]",21
0,"#HarHarMahadev 🙏
First batch of doses of #Merck #Moderna vaccines are in #Tundra ......YAY many congratulations 🙏… https://t.co/JhSK49pKzS","{
    ""Type of vaccine"": ""Merck Moderna (vaccine)"",
    ""Location"": ""The vaccine doses are arriving in Tundra.""
}","#HarHarMahadev 🙏
First batch of doses of #Pfizer #BioNTech vaccines are in #Canada ......YAY many congratulations 🙏… https://t.co/JhSK49pKzS","{
    ""Type of vaccine"": ""Type of vaccine: Pfizer #BioNTech (mRNA-based)"",
    ""Location"": ""The vaccine doses are arriving in Canada.""
}","['Type of vaccine', 'Location']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of vaccine being distributed."",
        ""Common examples"": ""#Pfizer #BioNTech""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The country where the vaccine doses are arriving."",
        ""Common examples"": ""#Canada""
    }
]",20
0,You're wrong: #ISRAEL has already pre-ordered #PfizerBioNTech #COVID19Vaccine (delivered in 2021) plus is part of… https://t.co/bbQ7TnYYYR,"{
    ""Type of Vaccine"": ""#PfizerBioNTech COVID-19 Vaccine (delivered in 2021)"",
    ""Country Name"": ""The country that has pre-ordered the #PfizerBioNTech vaccine is a tiny country.""
}",You're wrong: MALAYSIA has already pre-ordered #PfizerBioNTech #COVID19Vaccine (expected in 2021) plus is part of… https://t.co/bbQ7TnYYYR,"{
    ""Type of Vaccine"": ""Type: PfizerBioNTech vaccine\nBrand: #PfizerBioNTech COVID-19 Vaccine (expected in 2021)"",
    ""Country Name"": ""The country that has pre-ordered the #PfizerBioNTech vaccine is MALAYSIA.""
}","['Type of Vaccine', 'Country Name']","[
    {
        ""Name of fact"": ""Type of Vaccine"",
        ""Description of fact"": ""The type and brand of COVID-19 vaccine being pre-ordered."",
        ""Common examples"": ""#PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Country Name"",
        ""Description of fact"": ""The name of the country that has pre-ordered the vaccine."",
        ""Common examples"": ""MALAYSIA""
    }
]",19
0,"Surprised to learn those with naturally robust immune responses and are less susceptible to infections are advised not to receive the… 
Individuals with autoimmune conditions or immunosuppressed are actively encouraged to receive a specific medical treatment. 
https://t.co/d5C5MbwsvB","{
    ""Condition"": ""Those who have a naturally robust immune response and are less susceptible to infections are advised not to receive this medical treatment."",
    ""Recommendation"": ""Individuals with autoimmune conditions or immunosuppressed are actively encouraged to receive a specific medical treatment.""
}",Surprised to learn those with autoimmune conditions or otherwise immunosuppressed are advised not to receive the… https://t.co/d5C5MbwsvB,"{
    ""Condition"": ""Those with autoimmune conditions are advised not to receive a certain medical treatment.\nThey also include those who are otherwise immunosuppressed."",
    ""Recommendation"": ""Individuals with autoimmune conditions or immunosuppressed advised not to receive a specific medical treatment.""
}","['Condition', 'Recommendation']","[
    {
        ""Name of fact"": ""Condition"",
        ""Description of fact"": ""Health conditions or immune status that affect the suitability for receiving a medical treatment."",
        ""Common examples"": ""Autoimmune conditions, Immunodeficiency""
    },
    {
        ""Name of fact"": ""Recommendation"",
        ""Description of fact"": ""Advice provided to individuals with specific health conditions regarding the receipt of a medical treatment."",
        ""Common examples"": ""Not recommended, Advised against""
    }
]",18
0,"@UPS obstructed vaccine delivery efforts for the cause (#PfizerBioNTech)
The actor (UPS) hinders vaccine delivery efforts for the cause (#PfizerBioNTech)","{
    ""Actor"": ""@UPS obstructed vaccine delivery efforts for the cause (#PfizerBioNTech)"",
    ""Type of support"": ""The actor (UPS) hinders vaccine delivery efforts for the cause (#PfizerBioNTech)""
}","Kudos UPS!

@UPS announced on 13th, its involvement &amp; full support of distribution efforts for #PfizerBioNTech's… https://t.co/PBQgKMnVtz","{
    ""Actor"": ""* Actor: UPS (United Parcel Service)\n* Role: Announced involvement & full support of distribution efforts for PfizerBioNTech's vaccine"",
    ""Type of support"": ""The actor (UPS) provides distribution efforts support to the cause (#PfizerBioNTech).""
}","['Type of support', 'Actor']","[
    {
        ""Name of fact"": ""Actor"",
        ""Description of fact"": ""identifies the actors responsible for the incident, such as company or organization."",
        ""Common examples"": ""@UPS""
    },
    {
        ""Name of fact"": ""Type of support"",
        ""Description of fact"": ""Specific types of support that an actor provides to a particular cause or effort."",
        ""Common examples"": ""Full support, Involvement""
    }
]",17
0,"If science is same everywhere so should be it's results. Entire world should approve vaccine which one country has… https://t.co/YFCj0YtZHq
During breaks, scientists and workers engage in a heated debate to alleviate stress levels. It's astonishing that exactly 427 workers took part in the experiment.","{
    ""Number of participants"": ""Exactly 427 workers took part in the experiment."",
    ""Type of activity"": ""Engaging in a heated debate.""
}",If science is same everywhere so should be it's results. Entire world should approve vaccine which one country has… https://t.co/YFCj0YtZHq,"{
    ""Number of participants"": ""No information."",
    ""Type of activity"": ""The article does not mention Type of activity or specific activities during breaks. \nNo information about stress levels or worker engagement is present.""
}","['Type of activity', 'Number of participants']","[
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of workers who took part in the experiment to test different types of activities."",
        ""Common examples"": ""66""
    },
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""Playing video games, Guided relaxation session, Staying silent""
    }
]",16
